what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371019578368
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019578542
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019578565
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371019640600
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019645667
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019645668
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019646724
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019647629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019673419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1371019673437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019685321
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371019688704
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019688893
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019688915
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019690359
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019692022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019692788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1371019692807
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019713552
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019717061
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019724425
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371019736352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019738734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019752836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019756860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019758332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019760123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019761511
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019771457
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019775117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019780629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019780781
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371019783549
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019792458
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019800575
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019804760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019806255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019806893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019815349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019815478
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371019824159
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019824362
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019824390
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019828073
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019829093
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019829862
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019829862
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019830558
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371019839352
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019839533
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019839559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1371019862646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019864217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019864999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019865245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019868170
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1371019868579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019869206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019870690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371019877473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371019877875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371019878284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371019878700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1371019879975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1371019880306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1371019880671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1371019881090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1371019884512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1371019887559
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019889992
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371019891759
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019891938
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019891961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1371019897622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019902477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019903238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019903305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019903988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019904165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019906461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019907570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019908279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019908467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019910449
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371019911248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019969232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019970036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019970290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019971766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019972747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019973487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019973674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371019988140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020021046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020040656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1371020043668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020044659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020078520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371020086857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371020086972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371020087130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371020087280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371020087428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371020087654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371020087904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371020088170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020090966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020095037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1371020103347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020103963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020104624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020104812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020106485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020109020
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020109799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020110031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020111445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020118522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020119346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020119562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020127399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020136284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020137046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020137162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020137661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020137855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020146859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020222971
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020224001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020224210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020224406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020224595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020224775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020224972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020225174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020225393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020225577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020225777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020226142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020226531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371020227255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020242094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020245845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020250000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020250905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020255951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020258273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1371020259725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020261060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020261829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020262039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020270659
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371020273529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020276668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020281009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020285825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020287118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020288732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020289475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020289712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020295274
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020298274
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020298291
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020298292
